date,hour 0,hour 1,hour 2,hour 3,hour 4,hour 5,hour 6,hour 7,hour 8,hour 9,hour 10,hour 11,hour 12,hour 13,hour 14,hour 15,hour 16,hour 17,hour 18,hour 19,hour 20,hour 21,hour 22,hour 23
2020-12-01,22859,28563,14649,4325,2162,3218,4336,8816,3814,461,4334,10274,26192,27160,10282,2473,12295,9624,18302,1899,3448,1836,7671,15893
2020-12-02,15485,12290,4493,18208,8775,4235,1051,6673,2276,2330,38900,9834,2041,22756,4799,17764,12223,2369,2517,6800,10792,913,1177,5323
2020-12-03,12741,3295,11930,5247,23086,12700,52074,2073,873,3235,695,3711,22585,3914,7505,7597,15786,8273,2609,3350,4161,6890,8090,12558
2020-12-04,4406,12821,15435,3274,4635,6929,4670,3990,7030,3024,1281,5588,3319,7239,15444,5664,8217,12078,19457,2858,3939,4364,4716,8667
2020-12-05,51985,9730,4249,3780,3287,6054,5325,1102,4321,3380,4385,1649,14858,6335,8779,2828,7883,5637,7079,6270,6568,2799,9507,7993
2020-12-06,13903,7177,12190,5242,7548,10034,1749,9625,1830,6505,10625,864,5106,11937,8688,6125,4960,4890,6090,59024,13051,3085,5579,5950
2020-12-07,9418,8305,4732,2999,4900,3032,12449,1759,1010,1765,462,4010,5146,1904,10616,7604,2596,11076,3053,1362,4972,3456,44894,3426
2020-12-08,4868,4818,11024,3970,3501,2955,9548,1887,2589,6900,5410,1198,4402,11875,6364,15126,9182,12121,8098,3939,12487,9683,14254,1716
2020-12-09,7487,3181,3768,5136,17899,3651,15128,11908,8481,2964,6520,2210,4560,13782,10183,16555,10465,5559,8028,4928,7125,2936,2416,2700
2020-12-10,10051,3151,13428,5982,2430,2470,3460,6693,5360,2345,352,4872,12865,2920,8882,8695,9520,13000,10547,2827,2874,5028,7920,4702
2020-12-11,6557,7482,2806,22357,2710,1630,2770,6384,3432,3340,1580,8650,3601,2019,4630,5869,5440,10080,205719,5768,7349,8240,6182,29844
2020-12-12,11782,20636,1174,3792,2558,2470,8640,3825,12219,18343,7795,11976,9753,3473,10054,3555,1475,3563,5927,4467,5247,4980,3002,37
2020-12-13,9446,10878,9870,4207,5831,6711,3104,1247,7200,8270,4250,1950,11580,4424,13461,11698,27747,2409,3477,9687,6451,6358,5733,3000
2020-12-14,28243,6478,6244,1212,10008,3160,8036,4150,2600,2423,10062,6170,6682,1565,10550,10463,12507,4210,14214,11164,6442,10651,1169,10102
2020-12-15,19242,24784,23500,14786,11406,661,12589,1553,1962,6308,3126,2310,13510,16898,30718,24592,20819,6232,93952,145394,21488,8467,17226,3038
2020-12-16,9500,22305,13409,14503,3850,4590,10134,1129,2940,3782,1720,11088,8770,2680,2550,19352,27282,1290,24000,987,2727,17332,21019,18126
2020-12-17,23046,6229,14940,27178,10894,6230,3067,745,4261,283,676,4400,32092,28052,37889,19850,62474,6853,4770,6963,18377,23813,30884,4738
2020-12-18,10736,4385,8757,5760,15030,5287,17956,3403,5740,10734,13620,4556,15476,7006,1055,24695,4174,2161,15438,6844,24233,37347,3596,28739
2020-12-19,21713,11970,12301,7113,17979,1105,6177,7650,8150,113869,743,2415,314,14522,1500,13059,11221,5288,10722,25899,1625,3904,2137,5877
2020-12-20,68743,18494,3655,8385,4936,2000,1985,1623,2134,10776,10618,803,1079,5155,8648,22729,5747,4680,9888,34239,3911,17479,64168,16404
2020-12-21,48528,47272,8164,3705,1115,6144,8293,11993,11556,7861,740,9927,4039,10740,8810,6700,5004,10362,12647,58542,3599,5439,6116,1300
2020-12-22,9846,1324,2588,16353,444,28833,9418,800,13283,727,260,800,4924,3371,6136,13127,4869,19840,8482,61242,63344,23800,8254,12511
2020-12-23,6030,29864,18501,2598,34799,4799,11803,3323,605,2370,1920,10330,5366,1006,7838,5423,4169,7903,33134,4586,6508,3880,13189,4590
2020-12-24,3567,15439,9191,39354,20323,11753,1610,2847,1519,5097,6515,4377,6300,738,22560,8691,3028,1811,17078,4150,4884,1380,13295,21050
2020-12-25,8095,39833,5242,1929,2115,15601,590,194738,9605,405,6218,1060,1753,500,6285,4977,2687,210,10785,8149,883,4670,6185,8281
2020-12-26,17703,21716,12391,5700,1290,4126,3069,2799,2440,2500,3496,10805,3870,30277,7025,3538,1731,4522,32536,4885,4486,1124,6187,14101
2020-12-27,8840,10092,6511,1010,6093,13695,1246,11535,342,14606,1750,2245,1685,12219,1838,8948,26366,38620,12117,6386,6429,7218,8001,6606
2020-12-28,6429,8571,4338,27848,8749,6611,5427,1415,1169,2815,481,1575,14255,6396,6479,9930,4281,4081,2090,1194,4949,5208,16044,3006
2020-12-29,14560,19341,2148,144793,2755,3561,1132,3807,2166,825,1834,8885,17382,16947,7710,1301,1899,6900,15945,6015,8357,6856,4452,14808
2020-12-30,5187,4438,1692,2244,6704,1556,4739,5384,1436,6219,1825,8935,394,4088,6513,1250,1861,31802,25214,7059,5781,3510,516,1903
2020-12-31,43275,2576,13473,50081,7321,5114,25400,1410,15651,500,5867,1205,2501,3494,14101,5249,4741,25808,8855,5826,2585,3953,9643,11170
2021-01-01,46882,5745,4626,4931,26962,19980,18827,13495,3372,4950,4475,7190,12140,6908,10269,9475,2586,26016,14864,12472,5458,5336,13761,19360
2021-01-02,10160,16937,3641,38333,11419,5140,147954,11600,12640,5016,1931,10529,2616,3840,5275,15982,6039,476,4156,6411,2434,1410,5036,1469
