date,hour 0,hour 1,hour 2,hour 3,hour 4,hour 5,hour 6,hour 7,hour 8,hour 9,hour 10,hour 11,hour 12,hour 13,hour 14,hour 15,hour 16,hour 17,hour 18,hour 19,hour 20,hour 21,hour 22,hour 23
2020-10-03,14413,33951,8821,10154,7395,33311,4234,9105,2487,10971,30926,850,4832,15520,26976,11939,12819,8438,16622,13953,10064,8810,6226,23076
2020-10-04,26312,2980,80993,25353,1495,16428,5431,1725,13835,7587,13260,11073,31452,11440,19148,8162,9511,22413,32759,9539,17161,11380,6577,16991
2020-10-05,79631,16859,7496,31375,11259,3430,8758,2094,5008,17468,8995,8750,11679,12900,16973,19566,18450,36318,23095,4134,25798,6626,5844,9709
2020-10-06,12202,11793,16466,5546,6556,21435,12907,8021,21533,941,4883,8782,9350,42510,16440,7775,6851,7798,19982,10460,6624,2776,2395,3790
2020-10-07,17237,17344,20636,8354,20314,37285,5905,3221,4705,7535,6621,4205,43930,9086,18418,35246,20918,8185,15880,8646,8717,10028,11819,83088
2020-10-08,26981,22014,17019,7039,5909,6193,4080,9070,10600,1218,680,1635,1925,16260,41444,13873,7945,6065,7600,24862,14444,8546,24724,11414
2020-10-09,22238,7123,90426,5665,7028,10810,2925,3336,9114,8425,4387,9128,7750,21374,28370,23224,19379,8372,3862,20646,12092,38710,20449,2800
2020-10-10,30058,12620,7049,8624,16899,3178,4854,8300,5003,1270,10500,5141,18293,13695,28531,11192,27240,14904,12765,7361,3125,2564,500,1018
2020-10-11,28616,14916,33487,8430,12205,4130,14727,11603,9537,13888,6764,5196,6722,10032,7677,15396,6513,8076,6321,4206,9212,15858,2755,9952
2020-10-12,17055,12701,48772,12011,6843,2824,4137,25176,13068,4438,5117,8725,4969,8194,26553,11932,16631,16103,19377,12350,10714,1888,14042,26916
2020-10-13,26925,21430,4425,6396,19549,13343,2422,8943,1535,6377,1780,994,25695,19033,20557,13962,10287,7714,8054,34442,7886,7787,6490,10825
2020-10-14,30813,23167,15947,4972,10312,28194,10763,5744,21390,901,5660,29406,5057,9848,7212,6535,11763,10936,11704,45518,4051,14102,12987,10548
2020-10-15,16744,17903,9231,12999,11506,7262,9151,7158,9100,8620,26819,26909,20192,7402,50760,23021,28084,9651,16580,35298,17234,13995,9695,11217
2020-10-16,10526,12338,6832,5872,48901,19423,2482,13501,4922,680,2529,905,26798,8664,5695,45458,11521,8705,4566,7862,11135,8355,2725,94479
