date,hour 0,hour 1,hour 2,hour 3,hour 4,hour 5,hour 6,hour 7,hour 8,hour 9,hour 10,hour 11,hour 12,hour 13,hour 14,hour 15,hour 16,hour 17,hour 18,hour 19,hour 20,hour 21,hour 22,hour 23
2020-11-17,19270,2769,1936,2326,2000,6796,919,5942,168,4315,3247,1750,709,5290,1505,1231,11273,1240,332,2335,6992,11085,320,3666
2020-11-18,5552,2962,12025,1490,802,2550,105,2759,24681,423,1475,1979,1050,17,9766,1591,4132,5322,278,8177,8548,3023,6602,2330
2020-11-19,6107,1102,930,1171,3970,550,3,4971,42,1243,4207,495,1702,2249,2800,4075,13894,9220,1403,3508,569,13,2369,1602
2020-11-20,8200,304,1271,3537,948,6968,2393,2975,1142,20,2514,100,973,4947,11616,3050,11635,4553,3594,875,112,333,3410,5245
2020-11-21,3661,4672,1201,1562,4850,420,0,1315,1667,1234,1750,850,12,3677,11687,5292,289,12471,3661,162,1030,30,2080,2733
2020-11-22,3647,6187,850,1404,234,175,112,2585,8022,927,1317,4801,1374,510,15627,7052,4766,1706,2635,12300,9207,1066,91,500
2020-11-23,725,2331,2522,5005,2421,15125,3805,755,1129,1903,202,3048,8606,943,913,2811,5282,1535,3517,1401,3084,1155,3755,631
2020-11-24,1704,281,8434,3892,331,415,3176,4523,9051,0,141,2430,2803,7711,1035,2705,4815,3420,1915,5439,201,3707,1971,12641
2020-11-25,60279,884,129,3608,557,405,761,264,6493,1380,0,2225,4137,62,6285,9475,5709,4091,6411,1358,235,1578,867,501
2020-11-26,230,523,1110,22,3993,967,2459,1647,220,283,0,55,2913,500,3418,5739,6365,340,8222,4809,2215,772,1137,4533
2020-11-27,11725,872,5030,2302,8764,80,30,3446,0,360,599,4506,3366,115,20,2869,3330,774,1424,325,20,1970,4240,2701
2020-11-28,1279,10204,34111,1,2470,1100,2626,2263,4139,3,1382,818,9369,10432,5160,275,3584,7267,2946,1316,11785,619,585,3442
2020-11-29,4226,5472,5457,306,14611,1305,2020,591,708,126,350,1393,170,1311,9076,3197,65527,51,11084,2917,2223,1494,2946,2101
2020-11-30,12567,1188,2955,75158,3064,1490,3258,285,2773,1580,1070,1010,176,4940,741,16137,7764,12448,4734,3689,63,3371,6370,2095
2020-12-01,164,2024,1825,1072,1351,2146,1606,1418,4347,4541,2308,986,8459,5033,3470,2166,10606,2370,6164,80,3431,16791,29697,12189
2020-12-02,13430,20406,572,12058,1461,682,2022,1148,50,161,2450,1466,3327,2260,1723,1996,3752,840,5180,19955,8992,283,2166,2732
2020-12-03,3053,5882,2675,2031,4310,826,1061,0,544,1026,1023,198,20559,4565,1974,1613,2682,2580,2809,2763,2473,596,378,1896
